name,手表款式,手表品牌,price,ww_price,商品编号,商品型号,机芯,机芯型号,表壳,尺寸,厚度,表冠,表底,表镜,表盘,表带,表带颜色,表扣,防水,功能,推出年份
欧米茄-碟飞系列 413.58.37.20.58.001 男士机械表,男士手表 ,欧米茄 ,112700,95800,6366 ,413.58.37.20.58.001 ,自动机械,欧米茄 2500,18K黄金镶钻,36.5mm,中,普通,无背透,蓝宝石水晶玻璃,金色,鳄鱼皮带,棕色,一般,30m,日历,-
欧米茄-碟飞系列 4813.40.01 男士机械表,27900元,24550元,3357 ,4813.40.01 
欧米茄-碟飞系列 同轴rattrapante腕表 4648.60.37（黑色表带）,男士手表 ,欧米茄 ,196900,167400,4914 ,4648.60.37(黑色表带) ,自动上链计时机芯,"omega 3612备有柱轮和同轴擒纵装置的自动上链计时机芯,确保稳定持久的精准计时。自由弹放摆轮系统,备有日期、小时、分钟、连续运作的小秒针和中央计时指针。动力储存:52 小时",红金表壳,41mm,15mm,普通,背透,"水晶表面,圆弧形抗磨损蓝宝石水晶镜面,內部经多层防反光处理",棕色,真皮表帶,黑色,-,100 米 (330 英尺),日期显示、计时功能、小秒针计盘、追针秒针、透明表背,-

欧米茄-星座系列 123.10.27.60.55.001 女士石英表,女士手表 ,欧米茄 ,25300,21500,5842 ,123.10.27.60.55.001 ,石英机芯,欧米茄 1376,精钢,27mm,9mm,精钢,无背透,蓝宝石水晶玻璃,白色珍珠贝母,精钢,银色,折叠扣,100m,-,2009年
欧米茄-星座系列 123.55.31.20.58.001 女士机械表,197400,167800,5939 ,123.55.31.20.58.001 
欧米茄-碟飞系列 431.60.41.22.02.001 男士机械表,男士手表 ,欧米茄 ,276800,235300,6574 ,431.60.41.22.02.001 ,自动机械机芯,欧米茄 8611,红金,41mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,银白色,红金,金色,折叠扣,100m,日历,-
欧米茄-星座系列 123.10.35.20.52.002 男士机械表,41200,35000,5854 ,123.10.35.20.52.002 
欧米茄Omega-星座系列 123.25.24.60.55.008 女士石英表,女士手表 ,欧米茄 ,53200,45200,5991 ,123.25.24.60.55.008 ,石英精准机芯,欧米茄 1376,18K黄金-精钢镶钻,24mm,-,普通,-,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",一般,100米,-,-

欧米茄OMEGA-超霸系列 323.53.40.44.01.001 男士机械表,男士手表 ,欧米茄 ,108000,91800,9512 ,323.53.40.44.01.001 ,自动机械,Cal.3606,红金,40mm,14.75mm,普通,-,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",黑色,鳄鱼皮,黑色,红金,100米,-,-
欧米茄-海马系列 222.30.38.50.01.001 女士机械表,女士手表 ,欧米茄 ,53200,45200,6735 ,222.30.38.50.01.001 ,自动机械机芯,欧米茄 3313,精钢,37.5mm,圆弧形双面防反光抗磨损蓝宝石水晶,旋入式表冠,无背透,-,黑色,精钢,银色,一般,600m,日期显示 动力储存 52小时 计时功能,-

欧米茄-超霸系列 321.13.44.50.01.001 男士机械表,男士手表 ,欧米茄 ,53200,46880,7814 ,321.13.44.50.01.001 ,自动上链计时机芯,欧米茄 3313 备有柱轮和同轴擒纵装置的自动上链计时机芯,精钢,44.25mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,皮带,黑色,普通,100m,动力储存52小时 计时功能 日期显示,-
欧米茄-海马系列 232.30.38.20.01.001 女士机械表,女士手表 ,欧米茄 ,45200,38480,8048 ,232.30.38.20.01.001 ,自动上链机芯,欧米茄8520 备有同轴擒纵装置的自动上链机芯,精钢表壳,37.5mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,精钢表链,银色,普通,600m,日期显示,-
欧米茄-星座系列 121.62.41.50.13.001,169000,143700,4894 ,121.62.41.50.13.001 
欧米茄-海马系列 231.10.30.20.06.001 女士机械表,39900,33900,6761 ,231.10.30.20.06.001 
欧米茄-特别系列 321.30.44.52.01.002 男士机械表,男士手表 ,欧米茄 ,62100,48450,7818 ,321.30.44.52.01.002 ,自动上链计时机芯,-,精钢表壳,44.25mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶镜面,黑色,精钢,银色,普通,100m,计时功能 日期显示 小秒针计盘,-
欧米茄-超霸系列 324.18.38.40.10.001 女士机械表,女士手表 ,欧米茄 ,76300,64860,7629 ,324.18.38.40.10.001 
欧米茄-星座系列 123.50.35.20.63.001 /123.50.27.60.63.001 奢华情侣对表,情侣手表 ,欧米茄 ,285600,242800,6166 ,123.50.35.20.63.001 /123.50.27.60.63.001 ,男:自动机械机芯 /女:石英精准机芯,欧米茄 2500/欧米茄1376,18k红金表壳,35毫米/27毫米,-,普通,背透/无背透,蓝宝石水晶玻璃,深棕色表盘镶钻/托爪纹深棕色镶钻,18Kt玫瑰金链带,红金色,折叠扣,100米,日常走时/日历,-
欧米茄-碟飞系列 431.13.41.21.03.001 男士机械表,男士手表 ,欧米茄 ,46100,39200,6535 ,431.13.41.21.03.001 ,自动机械机芯,欧米茄8500,精钢,41mm,-,普通,背透,蓝宝石水晶玻璃,蓝色,真皮表带,黑色,针扣,100m,日历,-
欧米茄-碟飞系列 425.35.34.20.55.001 女士机械表,女士手表 ,欧米茄 ,118900,101100,6411 ,425.35.34.20.55.001 ,自动机械机芯,欧米茄8520,精钢,34mm,-,旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,精钢,银色,一般,100m,日历,-
欧米茄-碟飞系列 425.68.34.20.55.002 女士机械表,188900元,166300元,6456 ,425.68.34.20.55.002 
欧米茄Omega-星座系列 123.25.27.20.55.002 女士机械表,女士手表 ,欧米茄 ,79800,67800,6006 ,123.25.27.20.55.002 ,自动机械机芯,欧米茄8520,18Kt玫瑰金 精钢,27mm,-,普通,背透,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",一般,100米,-,-
欧米茄OMEGA-海马系列 2602.30.38 男士机械表,男士手表 ,欧米茄 ,71900,61120,8325 ,2602.30.38 ,全自动机械,"Omega 2500同轴擒纵自动上链计时机芯,镀铹表面。动力储存:44 小时",18K金,42mm,12mm,普通,背透,水晶表面圆弧形抗磨损蓝宝石水晶镜面,银色表盘,皮质,棕色,针扣,150m,日历 计时,-
欧米茄-碟飞系列 431.60.41.21.02.001 男士机械表,243900元,214630元,5405 ,431.60.41.21.02.001 
欧米茄Omega-星座系列 123.20.27.60.55.001 女士石英表,女士手表 ,欧米茄 ,36800,31300,5949 ,123.20.27.60.55.001 ,石英精准机芯,欧米茄 1376,精钢-红金双色表壳,27mm,6mm,普通,-,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",折叠扣,100米,-,2009年
欧米茄-碟飞系列 431.50.41.21.02.001 男士机械表,男士手表 ,欧米茄 ,239500,203600,6557 ,431.50.41.21.02.001 ,自动机械机芯,欧米茄8501,红金,41mm,12mm,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,白色,红金表链,金色,折叠扣,100m,日历,/



欧米茄-博物馆经典系列 5705.30.01 男士机械表,男士手表 ,欧米茄 ,114900,101800,7733 ,5705.30.01 
欧米茄Omega-星座系列 123.50.27.60.63.001 女士石英表,女士手表 ,欧米茄 ,110400,93840,6086 ,123.50.27.60.63.001 ,石英精准机芯,欧米茄1376,18K玫瑰金,27mm,-,普通,无背透,蓝宝石水晶玻璃,深棕色 镶钻,18Kt玫瑰金链带,金色,一般,100米,-,-
欧米茄Omega-超霸系列 3835.78.38 女士机械表,71800元,63200元,6303 ,3835.78.38 
欧米茄-蝶飞系列 4847.30.31 男士机械表,男士手表 ,欧米茄 ,110400,94000,8807 ,4847.30.31 ,自动机械机芯,-,精钢,41mm,15mm,普通,背透,蓝宝石水晶玻璃,白色,真皮表带,黑色,针扣,100m,微时计、日历功能、,-
欧米茄-星座系列 123.50.35.20.58.001 18K黄金镶钻 男士机械表 ,男士手表 ,欧米茄 ,175200,148900,5535 ,123.50.35.20.58.001 ,自动机械,欧米茄 2500,18K黄金,35mm,-,旋入,背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻香槟色,18K黄金,金色,折叠表扣,100 米,"日期显示,天文台认证",2009年
欧米茄Omega-星座系列 123.25.24.60.55.003 女士石英表,女士手表 ,欧米茄 ,49700,42200,5988 ,123.25.24.60.55.003 ,石英精准机芯,欧米茄 1376,"18Kt黄金,精钢",24mm,7mm,普通,-,蓝宝石水晶玻璃,白色珍珠贝母,间金链带,"金色,银色",蝴蝶双按扣,100米,-,2009年
欧米茄-博物馆经典系列 516.53.32.20.02.002 男士机械表,男士手表 ,欧米茄 ,303500,258000,5406 ,516.53.32.20.02.002 ,手动机械机芯,-,-,大,-,普通,-,蓝宝石水晶玻璃,银色,鳄鱼皮带,黑色,折叠扣,150米,基本,2008年
欧米茄-海马系列 232.32.42.21.01.001 男士机械表,男士手表 ,欧米茄 ,43500,36980,8016 ,232.32.42.21.01.001 ,自动上链机芯,欧米茄8500 备有同轴擒纵装置的自动上链机芯,精钢表壳,42mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,橡胶,橙色,普通,600m,日历显示,-
欧米茄-碟飞系列 413.25.37.20.58.001 男士机械表,男士手表 ,欧米茄 ,98000,83300,6353 ,413.25.37.20.58.001 ,同轴擒纵自动上链计时机芯,欧米茄 2500,精钢-黃金,36.5mm,中,普通,无背透,蓝宝石水晶玻璃,金色,间金,金色 银色,折叠扣,30m,-,-
欧米茄-碟飞系列 431.33.41.21.02.001 男士机械表,男士手表 ,欧米茄 ,53200,45200,6541 ,431.33.41.21.02.001 ,自动机械机芯,欧米茄8500,精钢,41mm,-,普通,背透,蓝宝石水晶玻璃,白色,真皮表带,黑色,针扣,100m,日历,-

欧米茄-星座系列 123.10.24.60.51.001 女士石英表,女士手表 ,欧米茄 ,23500,20000,5271 ,123.10.24.60.55.001 ,石英机芯,-,精钢,24mm,6mm,普通,无背透,防反光蓝宝石玻璃,黑色,钢链带,银色,折叠扣,100米,-,2009年
欧米茄-星座系列123.50.35.20.52.003 男士机械表,男士手表 ,欧米茄 ,175200,148900,6090 ,123.50.35.20.52.003 ,自动机械机芯,欧米茄 2500,红金表壳,35mm,-,普通,背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",银色表面镶钻,红金表链,金色,一般,100 米 (330 英尺),日历,-
欧米茄-蝶飞系列 4574.50.00/4570.52.00 情侣机械表,情侣手表 ,欧米茄 ,41600,35400,6108 ,4574.50.00/4570.52.00 ,男:自动机械机芯/女:石英精准机芯,Omega 2500/Omega 1456,精钢,37mm/22mm,7mm/5.5mm,普通,无背透,蓝宝石水晶玻璃,黑色表盘,精钢表链,银色,折叠扣,30米/100 英尺,"日历,同轴擒纵",-
欧米茄Omega-海马系列 2509.75 男士机械表,男士手表 ,欧米茄 ,80800,68700,6279 ,2509.75 ,自动机械,Omega 2500,精钢镶钻,36mm,12mm,普通,背透,蓝宝石水晶玻璃,白色珍珠母貝表盤、表盤表圈鑲鉆天然鉆石,精钢,银色,折叠式,150米,日历,-
欧米茄-海马系列 231.53.34.20.01.002 女士机械表,女士手表 ,欧米茄 ,106000,90100,6905 ,231.53.34.20.01.002 ,自动机械机芯,欧米茄8521,红金表壳,34mm,-,旋入式表冠,背透,蓝宝石水晶玻璃,黑色,真皮表带,黑色,针扣,150m,日历,-
欧米茄Omega-星座系列 123.20.35.20.63.001 男士机械表,59000,50200,5970 ,123.20.35.20.63.001 
欧米茄-星座系列 123.10.38.21.01.001 男士机械表,男士手表 ,欧米茄 ,44400,37700,5857 ,123.10.38.21.01.001 ,自动机械机芯,Omega 8500,精钢,38mm,9mm,普通,背透,蓝宝石水晶玻璃,黑色,钢链带,银色,折叠扣,100m,"分针,秒针,日历,时针",2010年
欧米茄-海马18K黄金钻石贝母盘机械女表2165.75,女士手表 ,欧米茄 ,165800,141000,9579 ,2165.75 ,机械机芯,Omega 2520自动上链机芯,黄金表壳,28毫米,11mm,普通,-,蓝宝石水晶玻璃,白色,黄金,金色,折叠扣,150米,日历,-
欧米茄OMEGA-星座系列 1819.51.91 男士机械表,男士手表 ,欧米茄 ,46800,39780,9499 ,1819.51.91 ,机械表 动力储存:52 小时,Omega 3313,精钢,41mm,-,普通,背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",黑色,橡胶,黑色,折叠扣,100 米、330 英尺,日期显示、计时功能、获瑞士官方天文台认证、小秒针计盘,-
欧米茄-海马系列 222.18.42.20.01.001 女士机械表,106900,90900,6711 ,222.18.42.20.01.001 

欧米茄-海马系列 231.15.34.20.55.001 女士机械表,女士手表 ,欧米茄 ,89600,76200,6826 ,231.15.34.20.55.001 ,自动上链机械机芯,欧米茄8520,精钢,34 毫米,-,旋入式表冠,背透,蓝宝石水晶玻璃,银白色,精钢,银色,折叠扣,150 米,日历,-
欧米茄-超霸系列 324.33.38.40.04.001 女士机械表,女士手表 ,欧米茄 ,37300,31710,7640 ,324.33.38.40.04.001 ,自动机械机芯,欧米茄3304 自动上链计时表,精钢,38mm,-,普通,-,"抗磨损蓝宝石水晶镜面,內部经防反光处理",白色,皮带,白色,普通,100m,动力储存48小时 计时功能 日期显示,-
欧米茄-海马系列 231.18.34.20.55.001 女士机械表,"
                        女士手表                         ","
                        欧米茄                         ",88700,75400,6830 ,"
                        231.18.34.20.55.001                         ",自动机械机芯,欧米茄8520,精钢,34mm,-,旋入式表冠,背透,蓝宝石水晶玻璃,白色,真皮表带,白色,针扣,150m,日历,-
欧米茄-星座系列 123.25.35.20.63.001/123.25.27.20.57.001 情侣对表,情侣手表 ,欧米茄 ,175700,149300,6179 ,123.25.35.20.63.001/123.25.27.20.57.001 ,男:自动机械机芯/女:自动机械机芯,欧米茄2500/欧米茄8520,"18Kt玫瑰金,精钢",35mm/27mm,8mm/,普通,背透,蓝宝石水晶玻璃,棕色镶钻/棕色渐变镶钻,间金链带,银色、金色,折叠扣,100米,日常走时、日历,2009年/
欧米茄-碟飞系列413.25.27.60.08.001 女士石英表,女士手表 ,欧米茄 ,52800,44900,6351 ,413.25.27.60.08.001 ,石英机芯,欧米茄 1376,镀金,27mm,中,普通,-,圆弧形抗磨损蓝宝石水晶镜面,香槟色,间金,金色 银色,折叠扣,30m,-,-
欧米茄Omega-星座系列 123.15.24.60.51.001 女士石英表,手表 ,欧米茄 ,38600,32810,5897 ,123.15.24.60.51.001 ,石英机芯,欧米茄 1376,精钢,24mm,8mm,普通,-,防反光蓝宝石玻璃,黑色,钢链带,银色,折叠扣,100米,-,2009年
欧米茄-海马系列 231.53.49.10.06.001 男士机械表,男士手表 ,欧米茄 ,142800,125800,7782 ,231.53.49.10.06.001 ,手动机械机芯,欧米茄 2211 手动上链机芯,红金,49.2mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶镜面,灰色,皮带,黑色,普通,150m,小秒盘,-
欧米茄-星座系列 1841.76.61 石英女表,女士手表 ,欧米茄 ,25500,21680,9623 ,1841.76.61 ,石英机芯,-,精钢,34*28毫米,10毫米,普通,无背透,蓝宝石水晶玻璃,白色,真皮表带,蓝色,一般,日常生活防水,三针,-
欧米茄-星座系列 123.55.24.60.55.009 女士石英表,女士手表 ,欧米茄 ,758400,644600,6044 ,123.55.24.60.55.009 ,石英精准机芯,欧米茄 1376,红金表壳镶钻,24.0 毫米,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,红金表链,金色,一般,100 米 (330 英尺),-,-
欧米茄-星座系列 1184.79 女士石英表,女士手表 ,欧米茄 ,136600,116100,8822 ,1184.79 ,石英机芯,Omega 1376石英精准机芯,黄金,20mm×25mm,7mm,普通,无背透,蓝宝石水晶玻璃,白色,黄金,金色,折叠扣,30m,时、分显示,-
欧米茄-超霸系列 311.32.42.30.13.001 男士机械表,男士手表 ,欧米茄 ,41700,36800,7805 ,311.32.42.30.13.001 ,手动上链计时机芯,-,精钢表壳,43mm,-,普通,-,圆弧形防反光、抗磨损蓝宝石水晶镜面,棕色,皮带,棕色,普通,50m,计时功能 小秒针计盘 测速计 限量发行,-
欧米茄-星座系列 123.58.35.20.63.001 女士机械表,173000,147100,5829 ,123.58.35.20.63.001 
欧米茄-星座系列 123.50.35.20.02.001 男士机械表,男士手表 ,欧米茄 ,166300,141400,6081 ,123.50.35.20.02.001 ,自动机械机芯,欧米茄 2500,红金表壳,35毫米,-,普通,背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",银色,红金表链,金色,一般,100 米 (330 英尺),日历,-
欧米茄-碟飞系列 413.55.27.60.05.002 女士石英表,女士手表 ,欧米茄 ,132600,112710,6355 ,413.55.27.60.05.002 ,石英机芯,欧米茄 1376,红金,27mm,中,普通,无背透,蓝宝石水晶玻璃,银色,红金,金色,折叠扣,30m,-,-
欧米茄-海马系列231.10.30.61.02.001 女士石英表 ,18900元,16630元,5345 ,231.10.30.61.02.001 
欧米茄-海马系列 231.50.42.21.06.001 男士机械表,男士手表 ,欧米茄 ,237700,202000,6890 ,231.50.42.21.06.001 ,自动机械,欧米茄8501,红金表壳,41.5 毫米,-,普通,背透,蓝宝石水晶玻璃,甲板式设计-灰色,红金,金色,折叠扣,150m,日历,-
欧米茄-海马系列 232.33.38.20.01.002 女士机械表,女士手表 ,欧米茄 ,44400,37740,7992 ,232.33.38.20.01.002 ,自动上链机芯,欧米茄8520 备有同轴擒纵装置的自动上链机芯,精钢表壳,37.5mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,白色,皮带,黑色,普通,600m,日历,-
欧米茄-碟飞系列 4370.71.00 女士石英表,27900元,24550元,3217 ,4370.71.00 
欧米茄Omega-星座系列 123.20.27.60.05.002 女士石英表,女士手表 ,欧米茄 ,32800,27900,5947 ,123.20.27.60.05.002 ,石英精准机芯,欧米茄 1376,"18Kt黄金,精钢",27mm,6mm,普通,-,蓝宝石水晶玻璃,白色珍珠贝母,间金链带,"金色,银色",折叠扣,100米,-,2009年
欧米茄-超霸系列 3835.77.36 女士机械表,88900元,78300元,6301 ,3835.77.36 
欧米茄-星座系列 123.20.35.20.52.002/123.20.24.60.55.002 情侣对表,93600,79600,6130 ,123.20.35.20.52.002/123.20.24.60.55.002 
欧米茄-碟飞系列 4170.76.00 女士石英表,90000,76500,6367 ,4170.76.00 
欧米茄-星座系列 123.55.31.20.55.011 女士机械表,女士手表 ,欧米茄 ,377000,320450,5942 ,123.55.31.20.55.011 
欧米茄-海马系列 2224.80.00 女士石英表,女士手表 ,欧米茄 ,17700,15000,6752 ,2224.80.00 ,石英机芯,-,精钢,28mm,7mm,螺旋,无背透,蓝宝石水晶玻璃,蓝色,钢链带,银色,折叠扣,30m,日历,-
欧米茄-海马系列 2210.51.00 男士机械表,男士手表 ,欧米茄 ,53200,45220,6697 ,2210.51.00 ,自动机械机芯,-,精钢,45mm,10mm,螺旋,无背透,蓝宝石水晶玻璃,黑色,钢链带,银色,折叠扣,600米,"计时码表,日历,同轴擒纵",-
欧米茄-海马系列 231.10.34.20.01.001 女士机械表,39900,33900,6762 ,231.10.34.20.01.001 
欧米茄-特別系列 231.55.30.20.55.003 女士机械表,女士手表 ,欧米茄 ,615600,523260,7787 ,231.55.30.20.55.003 ,自动上链机芯,欧米茄8421 备有同轴擒纵装置的自动上链机芯,白金,30mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶镜面,镶钻白色珍珠母贝,白金镶钻,银色,普通,150m,动力储存50小时,-
